Predicted_x,Predicted_y
1096.7966,1330.2716
1089.8405,1335.0868
1089.8405,1335.0868
1096.7966,1330.2716
1047.2812,1299.1449
1096.7966,1330.2716
1047.2812,1299.1449
1096.7966,1330.2716
1047.2812,1299.1449
921.87787,1300.0906
1047.2812,1299.1449
1047.2812,1299.1449
1096.7966,1330.2716
1096.7966,1330.2716
1047.2812,1299.1449
1047.2812,1299.1449
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
1089.8405,1335.0868
1089.8405,1335.0868
1089.8405,1335.0868
1089.8405,1335.0868
921.87787,1300.0906
1089.8405,1335.0868
921.87787,1300.0906
1089.8405,1335.0868
1096.7966,1330.2716
1096.7966,1330.2716
921.87787,1300.0906
1096.7966,1330.2716
1089.8405,1335.0868
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1096.7966,1330.2716
1096.7966,1330.2716
1096.7966,1330.2716
1047.2812,1299.1449
1047.2812,1299.1449
1096.7966,1330.2716
921.87787,1300.0906
1047.2812,1299.1449
1096.7966,1330.2716
1047.2812,1299.1449
1047.2812,1299.1449
921.87787,1300.0906
921.87787,1300.0906
1047.2812,1299.1449
1096.7966,1330.2716
1047.2812,1299.1449
1047.2812,1299.1449
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
1089.8405,1335.0868
1089.8405,1335.0868
921.87787,1300.0906
921.87787,1300.0906
1116.2268,1336.1493
921.87787,1300.0906
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
921.87787,1300.0906
1089.8405,1335.0868
1047.2812,1299.1449
1089.8405,1335.0868
1096.7966,1330.2716
1096.7966,1330.2716
1047.2812,1299.1449
1096.7966,1330.2716
1096.7966,1330.2716
1047.2812,1299.1449
1096.7966,1330.2716
1089.8405,1335.0868
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1165.2014,1337.8297
1089.8405,1335.0868
1047.2812,1299.1449
1165.2014,1337.8297
1165.2014,1337.8297
1116.2268,1336.1493
1165.2014,1337.8297
1116.2268,1336.1493
1089.8405,1335.0868
1089.8405,1335.0868
1096.7966,1330.2716
1116.2268,1336.1493
1116.2268,1336.1493
1089.8405,1335.0868
1116.2268,1336.1493
1165.2014,1337.8297
921.87787,1300.0906
1096.7966,1330.2716
1089.8405,1335.0868
1096.7966,1330.2716
1096.7966,1330.2716
1096.7966,1330.2716
1047.2812,1299.1449
1047.2812,1299.1449
921.87787,1300.0906
1096.7966,1330.2716
1096.7966,1330.2716
1089.8405,1335.0868
1116.2268,1336.1493
1089.8405,1335.0868
1096.7966,1330.2716
1047.2812,1299.1449
1089.8405,1335.0868
1047.2812,1299.1449
1096.7966,1330.2716
1096.7966,1330.2716
1047.2812,1299.1449
1047.2812,1299.1449
1089.8405,1335.0868
1089.8405,1335.0868
1089.8405,1335.0868
1047.2812,1299.1449
1096.7966,1330.2716
1047.2812,1299.1449
1089.8405,1335.0868
1096.7966,1330.2716
1047.2812,1299.1449
921.87787,1300.0906
1096.7966,1330.2716
1096.7966,1330.2716
1096.7966,1330.2716
1047.2812,1299.1449
1116.2268,1336.1493
1096.7966,1330.2716
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1047.2812,1299.1449
1089.8405,1335.0868
1116.2268,1336.1493
1089.8405,1335.0868
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
1096.7966,1330.2716
1096.7966,1330.2716
1089.8405,1335.0868
1089.8405,1335.0868
1116.2268,1336.1493
1116.2268,1336.1493
1047.2812,1299.1449
970.79114,1338.2772
942.68976,1340.672
1116.2268,1336.1493
1116.2268,1336.1493
1165.2014,1337.8297
900.5162,1332.0449
912.0524,1336.7372
920.99445,1333.0546
958.3636,1337.7358
920.99445,1333.0546
921.87787,1300.0906
1096.7966,1330.2716
1096.7966,1330.2716
920.99445,1333.0546
970.79114,1338.2772
970.79114,1338.2772
1096.7966,1330.2716
1089.8405,1335.0868
921.87787,1300.0906
1096.7966,1330.2716
1047.2812,1299.1449
921.87787,1300.0906
1096.7966,1330.2716
1089.8405,1335.0868
921.87787,1300.0906
1116.2268,1336.1493
1116.2268,1336.1493
1089.8405,1335.0868
921.87787,1300.0906
1096.7966,1330.2716
1047.2812,1299.1449
1089.8405,1335.0868
1096.7966,1330.2716
1089.8405,1335.0868
1096.7966,1330.2716
1047.2812,1299.1449
1096.7966,1330.2716
1096.7966,1330.2716
1096.7966,1330.2716
1096.7966,1330.2716
1096.7966,1330.2716
1096.7966,1330.2716
1089.8405,1335.0868
1089.8405,1335.0868
1089.8405,1335.0868
1089.8405,1335.0868
1096.7966,1330.2716
1089.8405,1335.0868
1089.8405,1335.0868
1116.2268,1336.1493
1047.2812,1299.1449
1089.8405,1335.0868
1116.2268,1336.1493
1116.2268,1336.1493
1114.0,1339.2268
1116.2268,1336.1493
1165.2014,1337.8297
1116.2268,1336.1493
1165.2014,1337.8297
1114.0,1339.2268
1116.2268,1336.1493
1114.0,1339.2268
921.87787,1300.0906
1047.2812,1299.1449
1096.7966,1330.2716
1165.2014,1337.8297
1047.2812,1299.1449
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
1047.2812,1299.1449
921.87787,1300.0906
1096.7966,1330.2716
921.87787,1300.0906
1096.7966,1330.2716
1096.7966,1330.2716
1114.0,1339.2268
1096.7966,1330.2716
1096.7966,1330.2716
1089.8405,1335.0868
1116.2268,1336.1493
1116.2268,1336.1493
921.87787,1300.0906
1047.2812,1299.1449
1114.0,1339.2268
1114.0,1339.2268
1089.8405,1335.0868
1116.2268,1336.1493
1116.2268,1336.1493
920.99445,1333.0546
921.87787,1300.0906
1096.7966,1330.2716
1089.8405,1335.0868
1047.2812,1299.1449
921.87787,1300.0906
921.87787,1300.0906
1047.2812,1299.1449
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
1047.2812,1299.1449
1047.2812,1299.1449
1096.7966,1330.2716
1047.2812,1299.1449
921.87787,1300.0906
921.87787,1300.0906
921.87787,1300.0906
1096.7966,1330.2716
921.87787,1300.0906
1047.2812,1299.1449
1096.7966,1330.2716
1089.8405,1335.0868
1096.7966,1330.2716
1116.2268,1336.1493
1047.2812,1299.1449
1047.2812,1299.1449
1165.2014,1337.8297
1116.2268,1336.1493
1089.8405,1335.0868
1047.2812,1299.1449
1165.2014,1337.8297
1165.2014,1337.8297
1116.2268,1336.1493
1165.2014,1337.8297
1116.2268,1336.1493
1116.2268,1336.1493
1114.0,1339.2268
1165.2014,1337.8297
1165.2014,1337.8297
1165.2014,1337.8297
1116.2268,1336.1493
1116.2268,1336.1493
1116.2268,1336.1493
1165.2014,1337.8297
1114.0,1339.2268
285.3385,1268.4889
249.27356,1248.133
312.13232,1300.9249
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
224.14629,1245.6104
249.27356,1248.133
311.59055,1276.8999
305.13828,1301.162
224.14629,1245.6104
312.13232,1300.9249
224.14629,1245.6104
224.14629,1245.6104
285.3385,1268.4889
224.14629,1245.6104
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
224.14629,1245.6104
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
224.14629,1245.6104
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
312.13232,1300.9249
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
312.13232,1300.9249
224.14629,1245.6104
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
224.14629,1245.6104
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
224.14629,1245.6104
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
224.14629,1245.6104
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
249.27356,1248.133
224.14629,1245.6104
224.14629,1245.6104
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
224.14629,1245.6104
312.13232,1300.9249
285.3385,1268.4889
312.13232,1300.9249
305.13828,1301.162
224.14629,1245.6104
305.13828,1301.162
347.4047,1329.9667
312.13232,1300.9249
341.75253,1327.0728
224.14629,1245.6104
285.3385,1268.4889
224.14629,1245.6104
325.07306,1320.133
341.75253,1327.0728
325.07306,1320.133
224.14629,1245.6104
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
347.4047,1329.9667
347.4047,1329.9667
312.13232,1300.9249
347.4047,1329.9667
347.4047,1329.9667
305.13828,1301.162
347.4047,1329.9667
312.13232,1300.9249
347.4047,1329.9667
347.4047,1329.9667
341.75253,1327.0728
341.75253,1327.0728
341.75253,1327.0728
305.13828,1301.162
347.4047,1329.9667
305.13828,1301.162
224.14629,1245.6104
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
341.75253,1327.0728
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
285.3385,1268.4889
305.13828,1301.162
224.14629,1245.6104
224.14629,1245.6104
285.3385,1268.4889
305.13828,1301.162
285.3385,1268.4889
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
285.3385,1268.4889
305.13828,1301.162
305.13828,1301.162
312.13232,1300.9249
305.13828,1301.162
285.3385,1268.4889
312.13232,1300.9249
347.4047,1329.9667
285.3385,1268.4889
285.3385,1268.4889
347.4047,1329.9667
312.13232,1300.9249
285.3385,1268.4889
341.75253,1327.0728
347.4047,1329.9667
305.13828,1301.162
305.13828,1301.162
285.3385,1268.4889
285.3385,1268.4889
325.07306,1320.133
341.75253,1327.0728
347.4047,1329.9667
341.75253,1327.0728
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
347.4047,1329.9667
312.13232,1300.9249
347.4047,1329.9667
305.13828,1301.162
347.4047,1329.9667
312.13232,1300.9249
305.13828,1301.162
311.59055,1276.8999
305.13828,1301.162
285.3385,1268.4889
312.13232,1300.9249
305.13828,1301.162
347.4047,1329.9667
347.4047,1329.9667
305.13828,1301.162
305.13828,1301.162
305.13828,1301.162
312.13232,1300.9249
305.13828,1301.162
305.13828,1301.162
305.13828,1301.162
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
285.3385,1268.4889
285.3385,1268.4889
312.13232,1300.9249
224.14629,1245.6104
312.13232,1300.9249
312.13232,1300.9249
312.13232,1300.9249
312.13232,1300.9249
312.13232,1300.9249
224.14629,1245.6104
224.14629,1245.6104
285.3385,1268.4889
249.27356,1248.133
224.14629,1245.6104
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
321.47607,1317.8252
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
249.27356,1248.133
224.14629,1245.6104
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
249.27356,1248.133
249.27356,1248.133
249.27356,1248.133
249.27356,1248.133
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
325.07306,1320.133
249.27356,1248.133
249.27356,1248.133
249.27356,1248.133
1413.7134,386.57532
1453.2373,419.3763
1413.7134,386.57532
1403.2938,356.52615
1413.7134,386.57532
1403.2938,356.52615
1453.2373,419.3763
1453.2373,419.3763
1469.2343,441.97998
1458.2893,421.12863
1477.0759,451.09073
1469.2343,441.97998
1453.2373,419.3763
1453.2373,419.3763
1454.163,394.8675
1469.2343,441.97998
1453.2373,419.3763
1413.7134,386.57532
1413.7134,386.57532
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1413.7134,386.57532
1413.7134,386.57532
1469.2343,441.97998
1403.2938,356.52615
1403.2938,356.52615
1469.2343,441.97998
1469.2343,441.97998
1469.2343,441.97998
1469.2343,441.97998
1458.2893,421.12863
1458.2893,421.12863
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1458.2893,421.12863
1477.0759,451.09073
1453.2373,419.3763
1454.163,394.8675
1477.0759,451.09073
1458.2893,421.12863
1477.0759,451.09073
1453.2373,419.3763
1469.2343,441.97998
1453.2373,419.3763
1413.7134,386.57532
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1453.2373,419.3763
1469.2343,441.97998
1469.2343,441.97998
1453.2373,419.3763
1453.2373,419.3763
1469.2343,441.97998
1413.7134,386.57532
1453.2373,419.3763
1477.0759,451.09073
1469.2343,441.97998
1453.2373,419.3763
1413.7134,386.57532
1469.2343,441.97998
1453.2373,419.3763
1413.7134,386.57532
1413.7134,386.57532
1477.0759,451.09073
1469.2343,441.97998
1413.7134,386.57532
1453.2373,419.3763
1453.2373,419.3763
1469.2343,441.97998
1469.2343,441.97998
1477.0759,451.09073
1469.2343,441.97998
1477.0759,451.09073
1477.0759,451.09073
1453.2373,419.3763
1453.2373,419.3763
1454.163,394.8675
1453.2373,419.3763
1454.163,394.8675
1413.7134,386.57532
1454.163,394.8675
1413.7134,386.57532
1453.2373,419.3763
1469.2343,441.97998
1458.2893,421.12863
1454.163,394.8675
1477.0759,451.09073
1403.2938,219.71107
486.12973,1226.6974
462.3897,1205.0947
295.25827,1200.2499
570.83203,1234.3387
536.16547,1208.4462
462.3897,1205.0947
486.12973,1226.6974
486.12973,1226.6974
295.25827,1200.2499
295.25827,1200.2499
462.3897,1205.0947
462.3897,1205.0947
486.12973,1226.6974
536.16547,1208.4462
536.16547,1208.4462
570.83203,1234.3387
536.16547,1208.4462
295.25827,1200.2499
462.3897,1205.0947
570.83203,1234.3387
536.16547,1208.4462
536.16547,1208.4462
295.25827,1200.2499
295.25827,1200.2499
462.3897,1205.0947
295.25827,1200.2499
570.83203,1234.3387
295.25827,1200.2499
536.16547,1208.4462
295.25827,1200.2499
536.16547,1208.4462
536.16547,1208.4462
570.83203,1234.3387
536.16547,1208.4462
570.83203,1234.3387
295.25827,1200.2499
295.25827,1200.2499
295.25827,1200.2499
295.25827,1200.2499
462.3897,1205.0947
295.25827,1200.2499
462.3897,1205.0947
462.3897,1205.0947
357.5626,1224.2589
536.16547,1208.4462
357.5626,1224.2589
499.68466,1230.8398
536.16547,1208.4462
354.43173,1230.998
570.83203,1234.3387
462.3897,1205.0947
295.25827,1200.2499
295.25827,1200.2499
499.68466,1230.8398
499.68466,1230.8398
499.68466,1230.8398
354.43173,1230.998
349.49405,1216.0258
357.5626,1224.2589
499.68466,1230.8398
536.16547,1208.4462
536.16547,1208.4462
358.70444,1217.9503
499.68466,1230.8398
493.15884,1225.0514
295.25827,1200.2499
493.15884,1225.0514
357.5626,1224.2589
493.15884,1225.0514
358.70444,1217.9503
536.16547,1208.4462
536.16547,1208.4462
499.68466,1230.8398
570.83203,1234.3387
499.68466,1230.8398
493.15884,1225.0514
499.68466,1230.8398
493.15884,1225.0514
295.25827,1200.2499
570.83203,1234.3387
570.83203,1234.3387
493.15884,1225.0514
493.15884,1225.0514
493.15884,1225.0514
462.3897,1205.0947
499.68466,1230.8398
570.83203,1234.3387
349.49405,1216.0258
499.68466,1230.8398
493.15884,1225.0514
493.15884,1225.0514
706.62115,1302.815
354.43173,1230.998
536.16547,1208.4462
354.43173,1230.998
354.43173,1230.998
570.83203,1234.3387
570.83203,1234.3387
536.16547,1208.4462
570.83203,1234.3387
354.43173,1230.998
354.43173,1230.998
570.83203,1234.3387
462.3897,1205.0947
570.83203,1234.3387
499.68466,1230.8398
357.5626,1224.2589
349.49405,1216.0258
349.49405,1216.0258
357.5626,1224.2589
354.43173,1230.998
349.49405,1216.0258
570.83203,1234.3387
358.70444,1217.9503
354.43173,1230.998
354.43173,1230.998
358.70444,1217.9503
357.5626,1224.2589
493.15884,1225.0514
486.12973,1226.6974
493.15884,1225.0514
349.49405,1216.0258
687.539,1322.267
706.62115,1302.815
570.83203,1234.3387
570.83203,1234.3387
536.16547,1208.4462
570.83203,1234.3387
536.16547,1208.4462
480.69827,1378.8629
706.62115,1302.815
358.70444,1217.9503
354.43173,1230.998
706.62115,1302.815
295.25827,1200.2499
493.15884,1225.0514
462.3897,1205.0947
462.3897,1205.0947
354.43173,1230.998
349.49405,1216.0258
349.49405,1216.0258
295.25827,1200.2499
357.5626,1224.2589
357.5626,1224.2589
354.43173,1230.998
358.70444,1217.9503
499.68466,1230.8398
493.15884,1225.0514
358.70444,1217.9503
358.70444,1217.9503
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
354.43173,1230.998
486.12973,1226.6974
354.43173,1230.998
706.62115,1302.815
354.43173,1230.998
354.43173,1230.998
354.43173,1230.998
295.25827,1200.2499
295.25827,1200.2499
354.43173,1230.998
462.3897,1205.0947
687.539,1322.267
536.16547,1208.4462
687.539,1322.267
295.25827,1200.2499
499.68466,1230.8398
499.68466,1230.8398
499.68466,1230.8398
295.25827,1200.2499
295.25827,1200.2499
295.25827,1200.2499
536.16547,1208.4462
687.539,1322.267
295.25827,1200.2499
462.3897,1205.0947
295.25827,1200.2499
295.25827,1200.2499
295.25827,1200.2499
706.62115,1302.815
462.3897,1205.0947
349.49405,1216.0258
357.5626,1224.2589
499.68466,1230.8398
687.539,1322.267
358.70444,1217.9503
358.70444,1217.9503
357.5626,1224.2589
357.5626,1224.2589
357.5626,1224.2589
357.5626,1224.2589
358.70444,1217.9503
499.68466,1230.8398
570.83203,1234.3387
493.15884,1225.0514
349.49405,1216.0258
706.62115,1302.815
358.70444,1217.9503
358.70444,1217.9503
706.62115,1302.815
354.43173,1230.998
706.62115,1302.815
357.5626,1224.2589
480.69827,1378.8629
687.539,1322.267
687.539,1322.267
349.49405,1216.0258
480.69827,1378.8629
687.539,1322.267
480.69827,1378.8629
687.539,1322.267
480.69827,1378.8629
687.539,1322.267
570.83203,1234.3387
462.3897,1205.0947
354.43173,1230.998
706.62115,1302.815
687.539,1322.267
706.62115,1302.815
354.43173,1230.998
349.49405,1216.0258
349.49405,1216.0258
706.62115,1302.815
354.43173,1230.998
493.15884,1225.0514
357.5626,1224.2589
358.70444,1217.9503
357.5626,1224.2589
349.49405,1216.0258
349.49405,1216.0258
358.70444,1217.9503
536.16547,1208.4462
570.83203,1234.3387
493.15884,1225.0514
536.16547,1208.4462
357.5626,1224.2589
357.5626,1224.2589
349.49405,1216.0258
357.5626,1224.2589
358.70444,1217.9503
536.16547,1208.4462
357.5626,1224.2589
357.5626,1224.2589
358.70444,1217.9503
358.70444,1217.9503
357.5626,1224.2589
357.5626,1224.2589
493.15884,1225.0514
357.5626,1224.2589
493.15884,1225.0514
570.83203,1234.3387
349.49405,1216.0258
354.43173,1230.998
349.49405,1216.0258
358.70444,1217.9503
357.5626,1224.2589
357.5626,1224.2589
349.49405,1216.0258
349.49405,1216.0258
349.49405,1216.0258
499.68466,1230.8398
357.5626,1224.2589
493.15884,1225.0514
295.25827,1200.2499
354.43173,1230.998
349.49405,1216.0258
358.70444,1217.9503
349.49405,1216.0258
357.5626,1224.2589
358.70444,1217.9503
358.70444,1217.9503
357.5626,1224.2589
358.70444,1217.9503
358.70444,1217.9503
358.70444,1217.9503
358.70444,1217.9503
349.49405,1216.0258
499.68466,1230.8398
358.70444,1217.9503
354.43173,1230.998
357.5626,1224.2589
349.49405,1216.0258
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
486.12973,1226.6974
354.43173,1230.998
349.49405,1216.0258
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
358.70444,1217.9503
357.5626,1224.2589
570.83203,1234.3387
493.15884,1225.0514
357.5626,1224.2589
570.83203,1234.3387
687.539,1322.267
462.3897,1205.0947
570.83203,1234.3387
570.83203,1234.3387
349.49405,1216.0258
358.70444,1217.9503
358.70444,1217.9503
349.49405,1216.0258
349.49405,1216.0258
493.15884,1225.0514
493.15884,1225.0514
499.68466,1230.8398
349.49405,1216.0258
349.49405,1216.0258
349.49405,1216.0258
354.43173,1230.998
358.70444,1217.9503
357.5626,1224.2589
706.62115,1302.815
706.62115,1302.815
706.62115,1302.815
357.5626,1224.2589
358.70444,1217.9503
358.70444,1217.9503
358.70444,1217.9503
706.62115,1302.815
349.49405,1216.0258
349.49405,1216.0258
354.43173,1230.998
354.43173,1230.998
687.539,1322.267
349.49405,1216.0258
354.43173,1230.998
687.539,1322.267
499.68466,1230.8398
499.68466,1230.8398
493.15884,1225.0514
493.15884,1225.0514
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
493.15884,1225.0514
499.68466,1230.8398
499.68466,1230.8398
357.5626,1224.2589
499.68466,1230.8398
357.5626,1224.2589
358.70444,1217.9503
358.70444,1217.9503
499.68466,1230.8398
349.49405,1216.0258
499.68466,1230.8398
499.68466,1230.8398
499.68466,1230.8398
570.83203,1234.3387
493.15884,1225.0514
493.15884,1225.0514
349.49405,1216.0258
570.83203,1234.3387
499.68466,1230.8398
493.15884,1225.0514
493.15884,1225.0514
570.83203,1234.3387
499.68466,1230.8398
570.83203,1234.3387
358.70444,1217.9503
349.49405,1216.0258
349.49405,1216.0258
358.70444,1217.9503
358.70444,1217.9503
358.70444,1217.9503
493.15884,1225.0514
493.15884,1225.0514
570.83203,1234.3387
499.68466,1230.8398
493.15884,1225.0514
354.43173,1230.998
493.15884,1225.0514
499.68466,1230.8398
706.62115,1302.815
687.539,1322.267
536.16547,1208.4462
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
357.5626,1224.2589
499.68466,1230.8398
493.15884,1225.0514
354.43173,1230.998
570.83203,1234.3387
499.68466,1230.8398
499.68466,1230.8398
706.62115,1302.815
706.62115,1302.815
349.49405,1216.0258
499.68466,1230.8398
358.70444,1217.9503
354.43173,1230.998
354.43173,1230.998
357.5626,1224.2589
706.62115,1302.815
357.5626,1224.2589
570.83203,1234.3387
354.43173,1230.998
570.83203,1234.3387
493.15884,1225.0514
706.62115,1302.815
354.43173,1230.998
706.62115,1302.815
354.43173,1230.998
536.16547,1208.4462
357.5626,1224.2589
706.62115,1302.815
706.62115,1302.815
349.49405,1216.0258
570.83203,1234.3387
706.62115,1302.815
570.83203,1234.3387
493.15884,1225.0514
570.83203,1234.3387
570.83203,1234.3387
357.5626,1224.2589
706.62115,1302.815
687.539,1322.267
706.62115,1302.815
687.539,1322.267
295.25827,1200.2499
687.539,1322.267
687.539,1322.267
687.539,1322.267
536.16547,1208.4462
536.16547,1208.4462
357.5626,1224.2589
499.68466,1230.8398
499.68466,1230.8398
357.5626,1224.2589
536.16547,1208.4462
570.83203,1234.3387
536.16547,1208.4462
499.68466,1230.8398
499.68466,1230.8398
499.68466,1230.8398
480.69827,1378.8629
536.16547,1208.4462
687.539,1322.267
536.16547,1208.4462
536.16547,1208.4462
358.70444,1217.9503
349.49405,1216.0258
358.70444,1217.9503
486.12973,1226.6974
358.70444,1217.9503
349.49405,1216.0258
354.43173,1230.998
349.49405,1216.0258
354.43173,1230.998
354.43173,1230.998
354.43173,1230.998
354.43173,1230.998
354.43173,1230.998
354.43173,1230.998
354.43173,1230.998
706.62115,1302.815
354.43173,1230.998
354.43173,1230.998
349.49405,1216.0258
706.62115,1302.815
706.62115,1302.815
354.43173,1230.998
354.43173,1230.998
354.43173,1230.998
349.49405,1216.0258
354.43173,1230.998
349.49405,1216.0258
354.43173,1230.998
706.62115,1302.815
349.49405,1216.0258
349.49405,1216.0258
349.49405,1216.0258
349.49405,1216.0258
357.5626,1224.2589
536.16547,1208.4462
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
536.16547,1208.4462
354.43173,1230.998
349.49405,1216.0258
357.5626,1224.2589
349.49405,1216.0258
570.83203,1234.3387
570.83203,1234.3387
570.83203,1234.3387
493.15884,1225.0514
570.83203,1234.3387
570.83203,1234.3387
570.83203,1234.3387
358.70444,1217.9503
358.70444,1217.9503
499.68466,1230.8398
349.49405,1216.0258
536.16547,1208.4462
493.15884,1225.0514
570.83203,1234.3387
499.68466,1230.8398
493.15884,1225.0514
357.5626,1224.2589
349.49405,1216.0258
570.83203,1234.3387
499.68466,1230.8398
358.70444,1217.9503
499.68466,1230.8398
357.5626,1224.2589
499.68466,1230.8398
295.25827,1200.2499
295.25827,1200.2499
493.15884,1225.0514
493.15884,1225.0514
536.16547,1208.4462
357.5626,1224.2589
499.68466,1230.8398
358.70444,1217.9503
499.68466,1230.8398
499.68466,1230.8398
499.68466,1230.8398
499.68466,1230.8398
499.68466,1230.8398
357.5626,1224.2589
570.83203,1234.3387
499.68466,1230.8398
499.68466,1230.8398
536.16547,1208.4462
570.83203,1234.3387
499.68466,1230.8398
493.15884,1225.0514
570.83203,1234.3387
357.5626,1224.2589
570.83203,1234.3387
570.83203,1234.3387
499.68466,1230.8398
499.68466,1230.8398
493.15884,1225.0514
493.15884,1225.0514
358.70444,1217.9503
499.68466,1230.8398
358.70444,1217.9503
499.68466,1230.8398
570.83203,1234.3387
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
536.16547,1208.4462
499.68466,1230.8398
493.15884,1225.0514
706.62115,1302.815
357.5626,1224.2589
354.43173,1230.998
357.5626,1224.2589
358.70444,1217.9503
462.3897,1205.0947
486.12973,1226.6974
357.5626,1224.2589
462.3897,1205.0947
499.68466,1230.8398
358.70444,1217.9503
499.68466,1230.8398
499.68466,1230.8398
493.15884,1225.0514
462.3897,1205.0947
295.25827,1200.2499
358.70444,1217.9503
536.16547,1208.4462
570.83203,1234.3387
536.16547,1208.4462
295.25827,1200.2499
570.83203,1234.3387
493.15884,1225.0514
499.68466,1230.8398
357.5626,1224.2589
493.15884,1225.0514
570.83203,1234.3387
499.68466,1230.8398
499.68466,1230.8398
295.25827,1200.2499
357.5626,1224.2589
570.83203,1234.3387
295.25827,1200.2499
295.25827,1200.2499
536.16547,1208.4462
295.25827,1200.2499
499.68466,1230.8398
358.70444,1217.9503
486.12973,1226.6974
570.83203,1234.3387
358.70444,1217.9503
493.15884,1225.0514
493.15884,1225.0514
349.49405,1216.0258
570.83203,1234.3387
499.68466,1230.8398
687.539,1322.267
349.49405,1216.0258
499.68466,1230.8398
354.43173,1230.998
536.16547,1208.4462
295.25827,1200.2499
706.62115,1302.815
349.49405,1216.0258
354.43173,1230.998
354.43173,1230.998
295.25827,1200.2499
493.15884,1225.0514
687.539,1322.267
706.62115,1302.815
480.69827,1378.8629
354.43173,1230.998
706.62115,1302.815
349.49405,1216.0258
